Id,Título,Questão,Tags,Pontuação,Visualizações
"2906582","How to create an HTML button that acts like a link?","<p>I would like to create an HTML button that acts like a link. So, when you click the button, it redirects to a page. I would like it to be as accessible as possible.</p>

<p>I would also like it so there aren't any extra characters, or parameters in the URL.</p>

<p>How can I achieve this?</p>

<hr>

<p>Based on the answers posted so far, I am currently doing this:</p>

<pre><code>&lt;form method=""get"" action=""/page2""&gt;
    &lt;button type=""submit""&gt;Continue&lt;/button&gt;
&lt;/form&gt;
</code></pre>

<p>but the problem with this is that in <a href=""http://en.wikipedia.org/wiki/Safari_%28web_browser%29"" rel=""noreferrer"">Safari</a> and <a href=""http://en.wikipedia.org/wiki/Internet_Explorer"" rel=""noreferrer"">Internet&nbsp;Explorer</a>, it adds a question mark character to the end of the URL. I need to find a solution that doesn't add any characters to the end of the URL.</p>

<p>There are two other solutions to do this: Using JavaScript or styling a link to look like a button.</p>

<p>Using JavaScript:</p>

<pre><code>&lt;button onclick=""window.location.href='/page2'""&gt;Continue&lt;/button&gt;
</code></pre>

<p>But this obviously requires JavaScript, and for that reason it is less accessible to screen readers. The point of a link is to go to another page. So trying to make a button act like a link is the wrong solution. My suggestion is that you should use a link and <a href=""https://stackoverflow.com/questions/710089/how-do-i-make-an-html-link-look-like-a-button"">style it to look like a button</a>.</p>

<pre><code>&lt;a href=""/link/to/page2""&gt;Continue&lt;/a&gt;
</code></pre>
","<html><button><hyperlink><anchor><htmlbutton>","1631","5307760"
"492994","Compare two dates with JavaScript","<p>Can someone suggest a way to compare the values of <strong>two dates</strong> greater than, less than, and not in the past using JavaScript? The values will be coming from text boxes.</p>
","<javascript><date><datetime><object><compare>","1629","1643863"
"70324","Java inner class and static nested class","<p>What is the main difference between an inner class and a static nested class in Java? Does design / implementation play a role in choosing one of these?</p>
","<java><inner-classes><static-classes>","1624","679379"
"106508","What is a smart pointer and when should I use one?","<p>What is a smart pointer and when should I use one?</p>
","<c++><pointers><c++11><smart-pointers><c++-faq>","1624","505039"
"21692646","How does Facebook disable the browser's integrated Developer Tools?","<p>So apparently because of the recent scams, the developer tools is exploited by people to post spam and even used to ""hack"" accounts. Facebook has blocked the developer tools, and I can't even use the console.</p>

<p><img src=""https://i.stack.imgur.com/Wiatp.png"" alt=""Enter image description here""></p>

<p>How did they do that?? <a href=""https://stackoverflow.com/questions/7559409/disable-developer-tools"">One Stack Overflow post claimed that it is not possible</a>, but Facebook has proven them wrong.</p>

<p>Just go to Facebook and open up the developer tools, type one character into the console, and this warning pops up. No matter what you put in, it will not get executed.</p>

<p>How is this possible?</p>

<p>They even blocked auto-complete in the console:</p>

<p><img src=""https://i.stack.imgur.com/j0Zmx.png"" alt=""Enter image description here""></p>
","<javascript><facebook><google-chrome-devtools>","1621","246758"
"5266152","How to exit in Node.js","<p>What is the command that is used to exit? (i.e terminate the Node.js process)</p>
","<node.js>","1619","761874"
"9794985","Config Error: This configuration section cannot be used at this path","<p>I've encountered an error deploying a site to a server.  When trying to load the home page, or access authentication on the new site in IIS, I get the error:</p>

<blockquote>
  <p>Config Error: This configuration section cannot be used at this path.
  This happens when the section is locked at a parent level. Locking is
  either by default (overrideModeDefault=""Deny""), or set explicitly by a
  location tag with overrideMode=""Deny"" or the legacy
  allowOverride=""false"".</p>
</blockquote>

<p>More detail can be found here, in <a href=""http://blogs.msdn.com/b/webtopics/archive/2010/03/08/troubleshooting-http-500-19-errors-in-iis-7.aspx"">Scenario 7</a> matches my hex error code.</p>

<p>The solution given on the linked site above is to set <strong>Allow</strong> for overrideModeDefault in the section mentioned in my error, in the <em>applicationHost.config</em> file.  In my case,  under <strong>Security</strong> in <em>system.webServer</em>.  But if I look at the <em>applicationHost.config</em> on my local computer, where the site is properly deployed already, that section is set to <strong>Deny</strong>.</p>

<p>If this solution is correct, how is my local instance running just fine with the same <em>web.config</em>?  According to my <em>applicationHost.config</em>, that section should be locked, but it's not.  I'd prefer to not change the <em>applicationHost.config</em> file, because there are many other sites running on that server.  Is there another solution?</p>
","<iis><iis-7><iis-8.5><iis-10>","1619","880548"
"306252","How to align checkboxes and their labels consistently cross-browsers","<p>This is one of the minor CSS problems that plagues me constantly.  How do folks around Stack Overflow vertically align <strong><em><code>checkboxes</code></em></strong> and their <strong><em><code>labels</code></em></strong> consistently <strong>cross-browser</strong>?  Whenever I align them correctly in Safari (usually using <code>vertical-align: baseline</code> on the <code>input</code>), they're completely off in Firefox and IE.  Fix it in Firefox, and Safari and IE are inevitably messed up. I waste time on this every time I code a form.</p>

<p>Here's the standard code that I work with:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""false"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;form&gt;
    &lt;div&gt;
        &lt;label&gt;&lt;input type=""checkbox"" /&gt; Label text&lt;/label&gt;
    &lt;/div&gt;
&lt;/form&gt;</code></pre>
</div>
</div>
</p>

<p>I usually use Eric Meyer's reset, so form elements are relatively clean of overrides. Looking forward to any tips or tricks that you have to offer!</p>
","<html><css><cross-browser><alignment><html-form>","1618","909627"
"3058","What is Inversion of Control?","<p>Inversion of Control (or IoC) can be quite confusing when it is first encountered.</p>

<ol>
<li>What is it?</li>
<li>Which problem does it solve?</li>
<li>When is it appropriate to use and when not?</li>
</ol>
","<oop><design-patterns><inversion-of-control>","1617","425936"
"793858","How to mkdir only if a dir does not already exist?","<p>I am writing a shell script to run under the KornShell (ksh) on AIX. I would like to use the <code>mkdir</code> command to create a directory. But the directory may already exist, in which case I do not want to do anything. So I want to either test to see that the directory does not exist, or suppress the ""File exists"" error that <code>mkdir</code> throws when it tries to create an existing directory. </p>

<p>Any thoughts on how best to do this?</p>
","<shell><scripting><ksh><aix><mkdir>","1613","930506"
"3177733","How to avoid Java code in JSP files?","<p>I'm new to Java EE and I know that something like the following three lines</p>

<pre><code>&lt;%= x+1 %&gt;
&lt;%= request.getParameter(""name"") %&gt;
&lt;%! counter++; %&gt;
</code></pre>

<p>is an old school way of coding and in JSP version 2 there exists a method to avoid Java code in JSP files. Can someone please tell me the alternative JSP 2 lines, and what this technique is called?</p>
","<java><jsp><scriptlet>","1611","268142"
"6127328","How can I delete all Git branches which have been merged?","<p>I have many Git branches. How do I delete branches which have already been merged? Is there an easy way to delete them all instead of deleting them one by one?</p>
","<git><github><version-control><branch><feature-branch>","1611","440227"
"192249","How do I parse command line arguments in Bash?","<p>Say, I have a script that gets called with this line:</p>

<pre><code>./myscript -vfd ./foo/bar/someFile -o /fizz/someOtherFile
</code></pre>

<p>or this one:</p>

<pre><code>./myscript -v -f -d -o /fizz/someOtherFile ./foo/bar/someFile 
</code></pre>

<p>What's the accepted way of parsing this such that in each case (or some combination of the two) <code>$v</code>, <code>$f</code>, and  <code>$d</code> will all be set to <code>true</code> and <code>$outFile</code> will be equal to <code>/fizz/someOtherFile</code> ?</p>
","<bash><command-line><scripting><arguments><getopts>","1609","1259664"
"646628","How to check if a string ""StartsWith"" another string?","<p>How would I write the equivalent of C#'s <a href=""http://msdn.microsoft.com/en-us/library/baketfxw.aspx"" rel=""noreferrer""><code>String.StartsWith</code></a> in JavaScript?</p>

<pre><code>var haystack = 'hello world';
var needle = 'he';

haystack.startsWith(needle) == true
</code></pre>

<p>Note: This is an old question, and as pointed out in the comments ECMAScript 2015 (ES6) introduced the <a href=""https://developer.mozilla.org/en/docs/Web/JavaScript/Reference/Global_Objects/String/startsWith"" rel=""noreferrer""><code>.startsWith</code></a> method. However, at the time of writing this update (2015) <a href=""http://kangax.github.io/compat-table/es6/#test-String.prototype_methods_String.prototype.startsWith"" rel=""noreferrer"">browser support is far from complete</a>.</p>
","<javascript><string><startswith>","1608","901317"
"41107","How to generate a random alpha-numeric string?","<p>I've been looking for a <em>simple</em> Java algorithm to generate a pseudo-random alpha-numeric string.  In my situation it would be used as a unique session/key identifier that would ""likely"" be unique over <code>500K+</code> generation (my needs don't really require anything much more sophisticated).  </p>

<p>Ideally, I would be able to specify a length depending on my uniqueness needs. For example, a generated string of length 12 might look something like <code>""AEYGF7K0DM1X""</code>.  </p>
","<java><string><random><alphanumeric>","1606","1303779"
"72899","How do I sort a list of dictionaries by a value of the dictionary?","<p>I have a list of dictionaries and want each item to be sorted by a specific property values.</p>

<p>Take into consideration the array below,</p>

<pre><code>[{'name':'Homer', 'age':39}, {'name':'Bart', 'age':10}]
</code></pre>

<p>When sorted by <code>name</code>, should become</p>

<pre><code>[{'name':'Bart', 'age':10}, {'name':'Homer', 'age':39}]
</code></pre>
","<python><list><sorting><dictionary><data-structures>","1606","632531"
"28002","Regular cast vs. static_cast vs. dynamic_cast","<p>I've been writing C and C++ code for almost twenty years, but there's one aspect of these languages that I've never really understood. I've obviously used regular casts i.e.</p>

<pre><code>MyClass *m = (MyClass *)ptr;
</code></pre>

<p>all over the place, but there seem to be two other types of casts, and I don't know the difference. What's the difference between the following lines of code?</p>

<pre><code>MyClass *m = (MyClass *)ptr;
MyClass *m = static_cast&lt;MyClass *&gt;(ptr);
MyClass *m = dynamic_cast&lt;MyClass *&gt;(ptr);
</code></pre>
","<c++><pointers><casting>","1605","641531"
"1030169","Easy way to pull latest of all git submodules","<p>We're using git submodules to manage a couple of large projects that have dependencies on many other libraries we've developed. Each library is a separate repo brought into the dependent project as a submodule. During development, we often want to just go grab the latest version of every dependent submodule.</p>

<p>Does git have a built in command to do this?  If not, how about a Windows batch file or similar that can do it?</p>
","<git><git-submodules>","1605","855257"
"113045","How to return only the Date from a SQL Server DateTime datatype","<pre><code>SELECT GETDATE()
</code></pre>

<p>Returns: <code>2008-09-22 15:24:13.790</code></p>

<p>I want that date part without the time part: <code>2008-09-22 00:00:00.000</code></p>

<p>How can I get that?</p>
","<sql><sql-server><tsql><date><datetime>","1605","2512588"
"4935632","Parse JSON in JavaScript?","<p>I want to parse a JSON string in JavaScript. The response is something like</p>

<pre><code>var response = '{""result"":true,""count"":1}';
</code></pre>

<p>How can I get the values <code>result</code> and <code>count</code> from this?</p>
","<javascript><json><parsing>","1604","1835405"
"37937984","Git refusing to merge unrelated histories on rebase","<p>During <code>git rebase origin/development</code> the following error message is shown from git:</p>

<pre><code>fatal: refusing to merge unrelated histories
Error redoing merge 1234deadbeef1234deadbeef
</code></pre>

<p>My git version is 2.9.0. Used to work fine in previous version. </p>

<p>How can I continue this rebase allowing unrelated histories with the forced flag introduced in the new release?</p>
","<git><rebase>","1604","1056951"
"13148066","Warning: push.default is unset; its implicit value is changing in Git 2.0","<p>I've been using Git for a while now and have recently downloaded an update only to find this warning message come up when I try to <code>push</code>.</p>

<pre><code>warning: push.default is unset; its implicit value is changing in 
Git 2.0 from 'matching' to 'simple'. To squelch this message 
and maintain the current behavior after the default changes, use: 

  git config --global push.default matching

To squelch this message and adopt the new behavior now, use: 

  git config --global push.default simple
</code></pre>

<p>I can obviously set it to one of the values mentioned, but what do they mean? What's the difference between <code>simple</code> and <code>matching</code>?</p>

<p>If I change it on one client will I need to do anything on other clients that I share repos with?</p>
","<git><version-control>","1600","242995"
"155609","What's the difference between a method and a function?","<p>Can someone provide a simple explanation of <strong>methods</strong> vs. <strong>functions</strong> in OOP context?</p>
","<function><oop><methods><language-agnostic><terminology>","1594","626930"
"90178","Make a div fill the height of the remaining screen space","<p>I am working on a web application where I want the content to fill the height of the entire screen.</p>

<p>The page has a header, which contains a logo, and account information. This could be an arbitrary height. I want the content div to fill the rest of the page to the bottom.</p>

<p>I have a header <code>div</code> and a content <code>div</code>. At the moment I am using a table for the layout like so:</p>

<p>CSS and HTML</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""false"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>#page {
    height: 100%; width: 100%
}

#tdcontent {
    height: 100%;
}

#content {
    overflow: auto; /* or overflow: hidden; */
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;table id=""page""&gt;
    &lt;tr&gt;
        &lt;td id=""tdheader""&gt;
            &lt;div id=""header""&gt;...&lt;/div&gt;
        &lt;/td&gt;
    &lt;/tr&gt;
    &lt;tr&gt;
        &lt;td id=""tdcontent""&gt;
            &lt;div id=""content""&gt;...&lt;/div&gt;
        &lt;/td&gt;
    &lt;/tr&gt;
&lt;/table&gt;</code></pre>
</div>
</div>
</p>

<p>The entire height of the page is filled, and no scrolling is required.</p>

<p>For anything inside the content div, setting <code>top: 0;</code> will put it right underneath the header. Sometimes the content will be a real table, with its height set to 100%. Putting <code>header</code> inside <code>content</code> will not allow this to work.</p>

<p>Is there a way to achieve the same effect without using the <code>table</code>?</p>

<p><strong>Update:</strong></p>

<p>Elements inside the content <code>div</code> will have heights set to percentages as well. So something at 100% inside the <code>div</code> will fill it to the bottom. As will two elements at 50%.</p>

<p><strong>Update 2:</strong></p>

<p>For instance, if the header takes up 20% of the screen's height, a table specified at 50% inside <code>#content</code> would take up 40% of the screen space. So far, wrapping the entire thing in a table is the only thing that works.</p>
","<html><css><html-table>","1594","824915"
"6163683","Cycles in family tree software","<p>I am the developer of some family tree software (written in C++ and Qt). I had no problems until one of my customers mailed me a bug report. The problem is that the customer has two children with their own daughter, and, as a result, he can't use my software because of errors.</p>

<p>Those errors are the result of my various assertions and invariants about the family graph being processed (for example, after walking a cycle, the program states that X can't be both father and grandfather of Y).</p>

<p>How can I resolve those errors without removing all data assertions?</p>
","<c++><graph><cycle><assertions><family-tree>","1594","207979"
"8898925","Is there a reason for C#'s reuse of the variable in a foreach?","<p>When using lambda expressions or anonymous methods in C#, we have to be wary of the <em>access to modified closure</em> pitfall. For example:</p>

<pre><code>foreach (var s in strings)
{
   query = query.Where(i =&gt; i.Prop == s); // access to modified closure
   ...
}
</code></pre>

<p>Due to the modified closure, the above code will cause all of the <code>Where</code> clauses on the query to be based on the final value of <code>s</code>.</p>

<p>As explained <a href=""http://resnikb.wordpress.com/2009/06/17/c-lambda-and-foreach-variable/"" rel=""noreferrer"">here</a>, this happens because the <code>s</code> variable declared in <code>foreach</code> loop above is translated like this in the compiler:</p>

<pre><code>string s;
while (enumerator.MoveNext())
{
   s = enumerator.Current;
   ...
}
</code></pre>

<p>instead of like this:</p>

<pre><code>while (enumerator.MoveNext())
{
   string s;
   s = enumerator.Current;
   ...
}
</code></pre>

<p>As pointed out <a href=""https://stackoverflow.com/a/2388644/120955"">here</a>, there are no performance advantages to declaring a variable outside the loop, and under normal circumstances the only reason I can think of for doing this is if you plan to use the variable outside the scope of the loop:</p>

<pre><code>string s;
while (enumerator.MoveNext())
{
   s = enumerator.Current;
   ...
}
var finalString = s;
</code></pre>

<p>However variables defined in a <code>foreach</code> loop cannot be used outside the loop:</p>

<pre><code>foreach(string s in strings)
{
}
var finalString = s; // won't work: you're outside the scope.
</code></pre>

<p>So the compiler declares the variable in a way that makes it highly prone to an error that is often difficult to find and debug, while producing no perceivable benefits.</p>

<p>Is there something you can do with <code>foreach</code> loops this way that you couldn't if they were compiled with an inner-scoped variable, or is this just an arbitrary choice that was made before anonymous methods and lambda expressions were available or common, and which hasn't been revised since then?</p>
","<c#><foreach><lambda><scope><anonymous-methods>","1592","96192"
"2225038","Determine the type of an object?","<p>Is there a simple way to determine if a variable is a list, dictionary, or something else? I am getting an object back that may be either type and I need to be able to tell the difference.</p>
","<python>","1591","1572710"
"5654447","What's the difference between SCSS and Sass?","<p>From what I've been reading, Sass is a language that makes CSS more powerful with variable and math support. </p>

<p>What's the difference with SCSS? Is it supposed to be the same language? Similar? Different?</p>
","<css><sass>","1587","660929"
"3961217","How do I format XML in Notepad++?","<p>I have <a href=""http://en.wikipedia.org/wiki/Notepad%2B%2B"" rel=""noreferrer"">Notepad++</a> and I got some XML code which is very long. When I pasted it in Notepad++ there was a long line of code (difficult to read and work with).</p>

<p>I want to know if there is a simple way to make the text readable (by readable I mean properly tabbed code).</p>

<p>I can do it manually, but I want a permanent solution to this as I have faced this several times. I am sure there is a way to do this as I have done it once before a couple of years back, maybe with <a href=""http://en.wikipedia.org/wiki/Microsoft_Visual_Studio"" rel=""noreferrer"">Visual Studio</a> or some other editor, I don't remember.</p>

<p>But can Notepad++ do it?</p>
","<notepad++><code-formatting>","1587","1200136"
"943398","Get int value from enum in C#","<p>I have a class called <code>Questions</code> (plural). In this class there is an enum called <code>Question</code> (singular) which looks like this.</p>

<pre><code>public enum Question
{
    Role = 2,
    ProjectFunding = 3,
    TotalEmployee = 4,
    NumberOfServers = 5,
    TopBusinessConcern = 6
}
</code></pre>

<p>In the <code>Questions</code> class, I have a <code>get(int foo)</code> function that returns a <code>Questions</code> object for that <code>foo</code>. Is there an easy way to get the integer value from the enum so I can do something like <code>Questions.Get(Question.Role)</code>?</p>
","<c#><enums><casting><int>","1587","1297872"
"9229601","What is "":-!!"" in C code?","<p>I bumped into this strange macro code in <a href=""https://github.com/torvalds/linux/blob/ff2d8b19a3a62559afba1c53360c8577a7697714/include/linux/kernel.h#L677-L682"" rel=""noreferrer"">/usr/include/linux/kernel.h</a>:</p>

<pre><code>/* Force a compilation error if condition is true, but also produce a
   result (of value 0 and type size_t), so the expression can be used
   e.g. in a structure initializer (or where-ever else comma expressions
   aren't permitted). */
#define BUILD_BUG_ON_ZERO(e) (sizeof(struct { int:-!!(e); }))
#define BUILD_BUG_ON_NULL(e) ((void *)sizeof(struct { int:-!!(e); }))
</code></pre>

<p>What does <code>:-!!</code> do?</p>
","<c><linux><macros><linux-kernel>","1585","174331"
"493819","Python join: why is it string.join(list) instead of list.join(string)?","<p>This has always confused me. It seems like this would be nicer:</p>

<pre><code>my_list = [""Hello"", ""world""]
print my_list.join(""-"")
# Produce: ""Hello-world""
</code></pre>

<p>Than this:</p>

<pre><code>my_list = [""Hello"", ""world""]
print ""-"".join(my_list)
# Produce: ""Hello-world""
</code></pre>

<p>Is there a specific reason it is like this?</p>
","<python><string><list><join>","1577","1194645"
"495021","Why can templates only be implemented in the header file?","<p>Quote from <a href=""http://books.google.com/books?id=n9VEG2Gp5pkC&amp;pg=PA10&amp;lpg=PA10&amp;dq=%22The%20only%20portable%20way%20of%20using%20templates%20at%20the%20moment%20is%20to%20implement%20them%20in%20header%20files%20by%20using%20inline%20functions.%22&amp;source=bl&amp;ots=Ref8pl8dPX&amp;sig=t4K5gvxtBblpcujNxodpwMfei8I&amp;hl=en&amp;ei=qkR6TvbiGojE0AHq4IzqAg&amp;sa=X&amp;oi=book_result&amp;ct=result&amp;resnum=3&amp;ved=0CC8Q6AEwAg#v=onepage&amp;q=%22The%20only%20portable%20way%20of%20using%20templates%20at%20the%20moment%20is%20to%20implement%20them%20in%20header%20files%20by%20using%20inline%20functions.%22&amp;f=false"" rel=""noreferrer"">The C++ standard library: a tutorial and handbook</a>:</p>

<blockquote>
  <p>The only portable way of using templates at the moment is to implement them in header files by using inline functions.</p>
</blockquote>

<p>Why is this?</p>

<p>(Clarification: header files are not the <em>only</em> portable solution. But they are the most convenient portable solution.)</p>
","<c++><templates><c++-faq>","1575","423709"
"149055","How can I format numbers as currency string in JavaScript?","<p>I would like to format a price in JavaScript.<br>
I'd like a function which takes a <code>float</code> as an argument and returns a <code>string</code> formatted like this:</p>

<pre><code>""$ 2,500.00""
</code></pre>

<p>What's the best way to do this?</p>
","<javascript><formatting><currency>","1571","1577612"
"3295496","What is a JavaBean exactly?","<p>I understood, I think, that a ""Bean"" is a Java class with properties and getters/setters. As much as I understand, it is the equivalent of a C struct. Is that true?</p>

<p>Also, is there a real <em>syntactic</em> difference between a bean and a regular class? Is there any special definition or an interface?</p>

<p>Basically, why is there a term for this?</p>

<p><strong>Edit</strong>: If you can be so kind and add information regarding the <code>Serializable</code> interface, and what it means. </p>

<p>To your answer, I'd be very grateful.</p>
","<java><javabeans><serializable>","1568","504415"
"3740152","How do I change permissions for a folder and all of its subfolders and files in one step in Linux?","<p>I would like to change permissions of a folder and all its sub folders and files in one step (command) in Linux.</p>

<p>I have already tried the below command but it works only for the mentioned folder:</p>

<pre><code>chmod 775 /opt/lampp/htdocs
</code></pre>

<p>Is there a way to set <code>chmod 755</code> for <code>/opt/lampp/htdocs</code> and all of its content including subfolders and files?</p>

<p>Also, in the future, if I create a new folder or file inside <code>htdocs</code>, how can the permissions of that automatically be set to <code>755</code>? </p>

<p>I had a look at this link too:</p>

<p><a href=""http://stackoverflow.com/questions/3740187/how-to-set-default-chmod-in-linux-terminal"">http://stackoverflow.com/questions/3740187/how-to-set-default-chmod-in-linux-terminal</a></p>
","<linux><permissions><directory><chmod>","1564","3587374"
"936249","How to stop tracking and ignore changes to a file in Git?","<p>I have cloned a project that includes some <code>.csproj</code> files. I don't need/like my local <code>csproj</code> files being tracked by Git (or being brought up when creating a patch), but clearly they are needed in the project.</p>

<p>I have added <code>*.csproj</code> to my LOCAL <code>.gitignore</code>, but the files are already in the repo.</p>

<p>When I type git status, it shows my changes to <code>csproj</code> which I am not interested in keeping track of or submitting for patches.</p>

<p>How do I remove the ""tracking of"" these files from my personal repo (but keep them in the source so I can use them) so that I don't see the changes when I do a status (or create a patch)?</p>

<p>Is there a correct/canonical way to handle this situation?</p>
","<git>","1564","623842"
"7202157","Why does ++[[]][+[]]+[+[]] return the string ""10""?","<p>This is valid and returns the string <code>""10""</code> in JavaScript (<a href=""http://sla.ckers.org/forum/read.php?24,33349,33405"" rel=""noreferrer"">more examples here</a>):</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>console.log(++[[]][+[]]+[+[]])</code></pre>
</div>
</div>
</p>

<p>Why? What is happening here?</p>
","<javascript><syntax>","1563","191834"
"306400","How to randomly select an item from a list?","<p>Assume I have the following list:</p>

<pre><code>foo = ['a', 'b', 'c', 'd', 'e']
</code></pre>

<p>What is the simplest way to retrieve an item at random from this list?</p>
","<python><list><random>","1560","1238378"
"7486085","Copy array by value","<p>When copying an array in JavaScript to another array:</p>

<pre><code>var arr1 = ['a','b','c'];
var arr2 = arr1;
arr2.push('d');  //Now, arr1 = ['a','b','c','d']
</code></pre>

<p>I realized that <code>arr2</code> refers to the same array as <code>arr1</code>, rather than a new, independent array. How can I copy the array to get two independent arrays?</p>
","<javascript><arrays>","1559","790219"
"735975","Static methods in Python?","<p>Is it possible to have static methods in Python so I can call them without initializing a class, like:</p>

<pre><code>ClassName.StaticMethod ( )
</code></pre>
","<python><static-methods>","1558","876433"
"1053424","How do I get PHP errors to display?","<p>I have checked my <code>PHP ini</code> file and display errors is set and also error reporting is <code>E_ALL</code>. I have restarted my Apache web server.</p>

<p>I have even put these lines at the top of my script, and it doesn't even catch simple parse errors. For example, I declare variables with a <code>""$""</code> and I don't close statements<code>"";""</code>. But all my scripts show a blank page on these errors, but I want to actually see the <strong>errors</strong> in my browser output. </p>

<pre><code>error_reporting(E_ALL);
ini_set('display_errors', 1);
</code></pre>

<p>What is left to do?</p>
","<php><error-reporting>","1556","2732437"
"448919","How can I remove a commit on GitHub?","<p>I ""accidentally"" pushed a commit to GitHub.</p>

<p>Is it possible to remove this commit?</p>

<p>I want to revert my GitHub repository as it was before this commit.</p>
","<git><github><git-commit>","1554","798284"
"1750435","Comparing Java enum members: == or equals()?","<p>I know that Java enums are compiled to classes with private constructors and a bunch of public static members. When comparing two members of a given enum, I've always used <code>.equals()</code>, e.g.</p>

<pre><code>public useEnums(SomeEnum a)
{
    if(a.equals(SomeEnum.SOME_ENUM_VALUE))
    {
        ...
    }
    ...
}
</code></pre>

<p>However, I just came across some code that uses the equals operator <code>==</code> instead of .equals():</p>

<pre><code>public useEnums2(SomeEnum a)
{
    if(a == SomeEnum.SOME_ENUM_VALUE)
    {
        ...
    }
    ...
}
</code></pre>

<p>Which operator is the one I should be using?</p>
","<java><enums>","1553","582654"
"1279957","How to move an element into another element?","<p>I would like to move one DIV element inside another. For example, I want to move this (including all children):</p>

<pre><code>&lt;div id=""source""&gt;
...
&lt;/div&gt;
</code></pre>

<p>into this:</p>

<pre><code>&lt;div id=""destination""&gt;
...
&lt;/div&gt;
</code></pre>

<p>so that I have this:</p>

<pre><code>&lt;div id=""destination""&gt;
  &lt;div id=""source""&gt;
    ...
  &lt;/div&gt;
&lt;/div&gt;
</code></pre>
","<javascript><jquery><html>","1553","999097"
"3106110","What is move semantics?","<p>I just finished listening to the Software Engineering radio <a href=""http://www.se-radio.net/2010/04/episode-159-c-0x-with-scott-meyers/"" rel=""noreferrer"">podcast interview with Scott Meyers</a> regarding <a href=""http://en.wikipedia.org/wiki/C++11"" rel=""noreferrer"">C++0x</a>. Most of the new features made sense to me, and I am actually excited about C++0x now, with the exception of one. I still don't get <em>move semantics</em>... What is it exactly?</p>
","<c++><c++-faq><c++11><move-semantics>","1545","363388"
"5410757","Delete lines in a text file that contain a specific string","<p>How would I use sed to delete all lines in a text file that contain a specific string?</p>
","<shell><sed><text-parsing><in-place>","1541","1550044"
"452859","Inserting multiple rows in a single SQL query?","<p>I have multiple set of data to insert at once, say 4 rows. </p>

<p>My table has three columns: <code>Person</code>, <code>Id</code> and <code>Office</code>.</p>

<pre><code>INSERT INTO MyTable VALUES (""John"", 123, ""Lloyds Office"");
INSERT INTO MyTable VALUES (""Jane"", 124, ""Lloyds Office"");
INSERT INTO MyTable VALUES (""Billy"", 125, ""London Office"");
INSERT INTO MyTable VALUES (""Miranda"", 126, ""Bristol Office"");
</code></pre>

<p>Can I <code>insert</code> all 4 rows in a single <code>SQL statement</code>?</p>
","<sql><sql-server><tsql><insert>","1540","2423812"
"1987926","How do I grep recursively?","<p>How do I recursively <code>grep</code> all directories and subdirectories?</p>

<pre><code>find . | xargs grep ""texthere"" *
</code></pre>
","<linux><unix><grep>","1538","1393164"
"3512471","What is a non-capturing group? What does (?:) do?","<p>How <code>?:</code> is used and what it's good for?</p>
","<regex><capturing-group><regex-group>","1537","606056"
"523643","Difference between == and === in JavaScript","<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""https://stackoverflow.com/questions/359494/javascript-vs-does-it-matter-which-equal-operator-i-use"">Javascript === vs == : Does it matter which &ldquo;equal&rdquo; operator I use?</a>   </p>
</blockquote>



<p>What is the difference between <code>==</code> and <code>===</code> in JavaScript?  I have also seen <code>!=</code> and <code>!==</code> operators.  Are there more such operators?</p>
","<javascript><comparison-operators><equality-operator><identity-operator>","1534","949469"
"1085801","Get selected value in dropdown list using JavaScript?","<p>How do I get the selected value from a dropdown list using JavaScript?</p>

<p>I tried the methods below but they all return the selected index instead of the value:</p>

<pre><code>var as = document.form1.ddlViewBy.value;
var e = document.getElementById(""ddlViewBy"");
var strUser = e.options[e.selectedIndex].value;
var value = document.getElementById(""ddlViewBy"").value;
</code></pre>
","<javascript><html-select>","1533","3558746"
"469059","<button> vs. <input type=""button"" />. Which to use?","<p>When looking at most sites (including SO), most of them use:</p>

<pre><code>&lt;input type=""button"" /&gt;
</code></pre>

<p>instead of:</p>

<pre><code>&lt;button&gt;&lt;/button&gt;
</code></pre>

<ul>
<li>What are the main differences between the two, if any?</li>
<li>Are there valid reasons to use one instead of the other?</li>
<li>Are there valid reasons to use combine them?</li>
<li>Does using <code>&lt;button&gt;</code> come with compatibility issues, seeing it is not very widely used?</li>
</ul>
","<html><button><compatibility><html-input>","1533","575324"
